"UF","Cidade","Bairro","Link_Cidade","Link_Bairro"
"MG","Belo Horizonte","Mantiqueira","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/mantiqueira-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Marajó","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/marajo-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Maria Goretti","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/maria-goretti-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Maria Helena","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/maria-helena-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Maria Virgínia","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/maria-virginia-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Milionários","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/milionarios-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Minas Brasil","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/minas-brasil"
"MG","Belo Horizonte","Minascaixa","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/minascaixa-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Minaslândia","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/minaslandia-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Miramar","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/miramar-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Monsenhor Messias","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/monsenhor-messias-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Nazaré","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/nazare-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Nova Cachoeirinha","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/nova-cachoeirinha-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Nova Cintra","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/nova-cintra-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Nova Esperança","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/nova-esperanca-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Nova Floresta","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/nova-floresta-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Nova Gameleira","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/nova-gameleira-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Nova Granada","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/nova-granada-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Nova Suíssa","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/nova-suissa-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Nova Vista","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/nova-vista-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Novo Aarão Reis","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/novo-aarao-reis-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Novo Glória","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/novo-gloria-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Novo Tupi","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/novo-tupi-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Olhos d'Água","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/olhos-dagua-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Ouro Minas","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/ouro-minas-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Ouro Preto","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/ouro-preto-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Padre Eustáquio","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/padre-eustaquio-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Palmares","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/palmares-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Palmeiras","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/palmeiras-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Paquetá","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/paqueta-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Parque São José","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/parque-sao-jose-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Parque São Pedro","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/parque-sao-pedro-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Paulo VI","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/paulo-vi-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Penha","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/penha-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Pilar","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/pilar-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Pindorama","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/pindorama-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Pirajá","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/piraja-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Piratininga","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/piratininga-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Planalto","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/planalto-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Pompéia","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/pompeia-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Pongelupe","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/pongelupe-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Prado","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/prado-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Primeiro de Maio","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/primeiro-de-maio-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Providência","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/providencia-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Renascença","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/renascenca-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Ribeiro de Abreu","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/ribeiro-de-abreu-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Rio Branco","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/rio-branco-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Sagrada Família","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sagrada-familia-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Salgado Filho","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/salgado-filho-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Amélia","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-amelia-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Branca","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-branca-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Cruz","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-cruz-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Efigênia","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-efigenia-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Inês","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-ines-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Lúcia","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-lucia-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Maria","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-maria-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Mônica","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-monica-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Rosa","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-rosa-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Tereza","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-tereza-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santa Terezinha","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santa-terezinha-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santo Agostinho","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santo-agostinho-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santo André","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santo-andre-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Santo Antônio","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/santo-antonio-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Bento","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-bento-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Bernardo","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-bernardo-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Francisco","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-francisco-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Gabriel","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-gabriel-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Geraldo","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-geraldo-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Gonçalo","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-goncalo-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São João Batista","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-joao-batista-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São José","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-jose-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Lucas","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-lucas-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Luíz","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-luiz-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Marcos","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-marcos-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Paulo","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-paulo-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Pedro","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-pedro-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Salvador","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-salvador-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","São Tomáz","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sao-tomaz-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Saudade","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/saudade-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Savassi","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/savassi-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Serra","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/serra-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Serra Verde","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/serra-verde-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Serrano","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/serrano-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Silveira","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/silveira-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Sion","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/sion-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Teixeira Dias","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/teixeira-dias-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Trevo","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/trevo-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Tupi A","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/tupi-a-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Tupi B","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/tupi-b-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","União","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/uniao-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Universitário","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/universitario-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Universo","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/universo-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Urca","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/urca-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Venda Nova","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/venda-nova-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Vera Cruz","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/vera-cruz-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Vila Cloris","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/vila-cloris-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Vila Copacabana","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/vila-copacabana-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Vila Nossa Senhora Aparecida","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/vila-nossa-senhora-aparecida-belo-horizonte-mg-brasil"
"MG","Belo Horizonte","Vila Paris","https://www.quintoandar.com.br/regioes-atendidas/belo-horizonte-mg-brasil-ed51ux17km","https://www.quintoandar.com.br/alugar/imovel/vila-paris-belo-horizonte-mg-brasil"
